user_id,product_id,action,timestamp
U486,P043,purchase,2024-11-09 23:24:00
U099,P033,view,2024-06-13 10:08:24
U041,P175,share,2024-03-19 10:01:26
U422,P161,add_to_cart,2024-11-19 22:27:04
U305,P067,remove_from_cart,2024-12-19 17:18:47
U373,P018,click,2024-05-30 17:20:46
U285,P102,remove_from_cart,2024-11-28 16:18:57
U142,P134,review,2024-12-22 04:34:06
U448,P004,share,2024-02-13 16:45:05
U213,P039,add_to_cart,2024-08-08 01:02:17
U302,P150,click,2024-12-25 04:57:19
U055,P145,click,2024-11-01 03:40:48
U147,P138,remove_from_cart,2024-12-06 22:33:39
U211,P068,share,2024-09-11 07:03:48
U249,P147,review,2024-01-15 13:12:19
U089,P071,share,2024-02-25 20:48:14
U317,P156,share,2024-01-16 01:28:45
U203,P085,purchase,2024-01-20 03:25:30
U382,P122,wishlist,2024-12-14 08:56:17
U191,P006,remove_from_cart,2024-11-13 10:35:20
U407,P078,wishlist,2024-04-18 21:01:12
U432,P126,click,2024-12-03 10:44:06
U117,P035,wishlist,2024-10-15 20:00:24
U227,P199,remove_from_cart,2024-04-14 15:10:34
U374,P107,click,2024-03-13 23:41:15
U227,P055,share,2024-10-14 18:06:21
U249,P195,remove_from_cart,2024-11-14 20:26:12
U029,P132,add_to_cart,2024-01-26 11:35:40
U160,P182,share,2024-02-22 16:20:52
U400,P135,view,2024-03-08 11:20:58
U099,P052,view,2024-04-06 21:25:04
U017,P117,view,2024-12-22 12:40:11
U185,P181,purchase,2024-04-16 09:39:19
U189,P119,share,2024-09-03 18:26:55
U473,P032,view,2024-04-03 23:01:35
U191,P126,review,2024-03-09 23:11:59
U492,P122,remove_from_cart,2024-05-13 16:37:59
U084,P067,click,2024-04-20 17:02:21
U015,P099,view,2024-03-04 06:24:25
U438,P147,purchase,2024-11-28 20:51:19
U114,P166,purchase,2024-09-20 04:34:39
U106,P069,share,2024-07-18 08:07:40
U011,P200,view,2024-07-03 02:54:22
U467,P034,add_to_cart,2024-08-21 11:02:56
U411,P003,purchase,2024-04-08 00:26:57
U312,P079,wishlist,2024-06-13 14:09:56
U459,P097,remove_from_cart,2024-06-27 06:10:17
U130,P056,review,2024-04-27 08:11:46
U347,P134,share,2024-08-14 23:48:54
U053,P002,remove_from_cart,2024-08-06 01:09:34
U332,P153,wishlist,2024-04-25 21:59:50
U351,P028,review,2024-01-25 19:00:16
U173,P071,remove_from_cart,2024-11-30 13:41:01
U142,P067,wishlist,2024-03-14 03:38:35
U077,P133,purchase,2024-12-15 09:41:27
U030,P154,share,2024-09-13 12:35:19
U164,P175,add_to_cart,2024-10-07 02:50:48
U014,P168,review,2024-04-24 19:14:05
U133,P108,share,2024-05-30 18:59:04
U378,P010,purchase,2024-05-13 06:32:55
U372,P183,purchase,2024-09-23 12:56:54
U274,P164,review,2024-12-18 01:26:21
U482,P172,remove_from_cart,2024-07-16 00:31:01
U154,P044,add_to_cart,2024-04-24 02:15:57
U050,P121,add_to_cart,2024-10-14 17:51:52
U133,P186,add_to_cart,2024-09-20 23:22:42
U461,P086,click,2024-03-27 07:33:10
U182,P058,wishlist,2024-06-12 07:05:18
U404,P085,remove_from_cart,2024-04-11 04:35:17
U300,P076,review,2024-11-26 13:53:18
U061,P121,view,2024-12-02 11:22:17
U325,P150,click,2024-07-02 09:24:23
U456,P050,click,2024-12-02 21:39:54
U349,P098,wishlist,2024-06-09 10:26:19
U028,P039,add_to_cart,2024-03-18 18:53:58
U176,P105,review,2024-02-25 14:56:45
U162,P184,add_to_cart,2024-10-29 12:15:28
U042,P125,remove_from_cart,2024-09-02 01:39:06
U091,P081,view,2024-01-02 19:55:58
U232,P071,purchase,2024-10-22 14:50:08
U397,P044,add_to_cart,2024-07-09 03:11:21
U403,P196,click,2024-02-20 06:09:03
U315,P112,share,2024-06-05 15:53:59
U220,P123,share,2024-01-02 19:31:10
U020,P137,purchase,2024-10-10 18:14:10
U192,P004,remove_from_cart,2024-10-20 22:19:55
U427,P136,purchase,2024-01-07 22:59:25
U347,P002,purchase,2024-03-28 20:56:57
U356,P089,wishlist,2024-02-20 01:43:19
U053,P099,wishlist,2024-03-05 20:44:27
U034,P012,wishlist,2024-04-22 22:42:41
U234,P187,remove_from_cart,2024-06-17 10:03:10
U455,P176,add_to_cart,2024-05-13 02:30:05
U462,P126,remove_from_cart,2024-10-18 07:35:02
U097,P043,share,2024-01-08 10:15:19
U117,P058,add_to_cart,2024-03-23 00:26:08
U376,P006,add_to_cart,2024-02-17 19:57:10
U188,P183,view,2024-05-25 17:02:48
U449,P164,wishlist,2024-10-26 12:34:04
U274,P160,view,2024-08-18 15:46:24
U025,P170,click,2024-09-10 19:41:30
U429,P006,view,2024-09-24 20:56:01
U060,P107,review,2024-05-27 16:13:19
U064,P141,wishlist,2024-07-03 05:41:39
U360,P040,purchase,2024-09-26 23:39:33
U352,P162,view,2024-04-26 22:36:31
U216,P170,click,2024-09-14 06:47:19
U267,P070,add_to_cart,2024-06-11 15:44:20
U426,P027,click,2024-04-19 19:01:05
U059,P028,review,2024-03-18 03:31:15
U312,P052,wishlist,2024-11-18 22:07:50
U268,P052,remove_from_cart,2024-09-30 04:30:20
U210,P076,add_to_cart,2024-01-16 07:17:16
U281,P128,purchase,2024-09-24 06:31:31
U478,P124,remove_from_cart,2024-04-01 01:44:51
U002,P004,click,2024-12-18 04:44:04
U057,P147,review,2024-02-27 22:07:38
U487,P024,click,2024-10-08 00:06:06
U371,P026,wishlist,2024-09-07 05:39:15
U119,P117,wishlist,2024-04-12 13:49:25
U238,P013,click,2024-11-11 19:22:19
U090,P011,wishlist,2024-05-19 21:26:38
U411,P174,remove_from_cart,2024-06-14 10:33:47
U379,P030,click,2024-11-26 14:11:12
U389,P012,view,2024-11-26 21:12:13
U071,P170,add_to_cart,2024-05-07 15:20:27
U184,P113,wishlist,2024-12-07 03:59:07
U376,P024,remove_from_cart,2024-11-12 12:01:03
U176,P047,click,2024-06-04 15:31:01
U205,P117,wishlist,2024-11-20 13:21:58
U198,P177,review,2024-11-06 15:35:59
U216,P167,add_to_cart,2024-02-13 21:45:48
U068,P179,view,2024-11-23 21:54:39
U082,P027,share,2024-12-19 21:14:56
U303,P124,review,2024-03-11 09:28:15
U313,P098,remove_from_cart,2024-08-25 10:16:24
U015,P176,add_to_cart,2024-07-06 14:37:43
U472,P125,click,2024-12-10 16:58:30
U211,P113,view,2024-01-25 14:20:05
U134,P168,remove_from_cart,2024-01-05 19:12:19
U361,P174,purchase,2024-09-17 03:24:06
U448,P087,click,2024-06-17 02:26:05
U339,P187,purchase,2024-07-06 03:54:36
U178,P170,share,2024-02-27 17:33:35
U430,P143,view,2024-01-05 12:32:16
U330,P041,review,2024-11-26 20:00:52
U254,P043,click,2024-10-18 19:50:06
U252,P083,purchase,2024-05-08 12:09:48
U497,P072,view,2024-07-15 20:55:25
U115,P141,share,2024-06-05 14:48:50
U419,P061,click,2024-06-27 07:04:18
U228,P147,review,2024-02-04 04:24:16
U439,P128,review,2024-05-02 17:54:25
U061,P128,view,2024-02-09 20:42:18
U207,P106,view,2024-08-04 08:50:14
U282,P001,click,2024-11-03 11:57:18
U310,P159,wishlist,2024-12-11 16:26:05
U261,P144,purchase,2024-09-11 05:16:36
U344,P117,remove_from_cart,2024-05-21 02:35:50
U423,P014,purchase,2024-11-23 21:36:32
U233,P085,review,2024-10-05 07:44:14
U337,P094,review,2024-02-14 06:46:29
U050,P195,purchase,2024-01-01 20:28:37
U175,P091,wishlist,2024-07-31 16:50:46
U268,P096,click,2024-01-18 18:40:58
U460,P043,review,2024-02-24 13:04:52
U421,P184,share,2024-02-11 12:57:12
U131,P157,purchase,2024-03-13 20:01:52
U062,P101,purchase,2024-06-26 11:58:39
U423,P049,remove_from_cart,2024-02-11 20:26:58
U388,P107,view,2024-12-25 20:47:06
U325,P173,click,2024-10-26 20:54:52
U457,P116,review,2024-09-12 17:15:40
U302,P130,add_to_cart,2024-07-12 17:25:11
U003,P136,view,2024-08-02 20:26:35
U479,P111,review,2024-12-24 23:45:39
U261,P200,add_to_cart,2024-09-25 16:12:30
U297,P045,add_to_cart,2024-02-10 05:11:34
U199,P169,remove_from_cart,2024-07-14 18:38:48
U452,P099,share,2024-08-24 12:13:57
U469,P178,purchase,2024-04-16 06:05:54
U204,P088,wishlist,2024-06-24 20:49:40
U413,P035,add_to_cart,2024-06-09 07:03:59
U309,P180,wishlist,2024-11-23 10:01:23
U360,P141,remove_from_cart,2024-10-03 11:08:59
U378,P142,purchase,2024-03-19 00:25:19
U108,P160,wishlist,2024-09-23 15:40:52
U177,P173,add_to_cart,2024-10-02 21:22:29
U333,P046,remove_from_cart,2024-10-02 20:58:02
U060,P195,remove_from_cart,2024-08-06 08:49:53
U246,P150,share,2024-09-18 20:24:17
U383,P137,wishlist,2024-12-06 18:40:50
U434,P109,view,2024-07-22 00:11:47
U055,P007,share,2024-02-26 10:32:35
U028,P172,view,2024-03-18 15:13:32
U137,P193,add_to_cart,2024-04-21 07:27:01
U350,P065,add_to_cart,2024-11-21 23:36:20
U032,P177,wishlist,2024-03-20 05:25:34
U386,P139,view,2024-05-19 07:09:45
U417,P116,click,2024-08-27 06:33:01
U445,P173,purchase,2024-10-15 07:47:17
U332,P144,share,2024-04-02 06:33:01
U262,P179,wishlist,2024-09-26 02:37:56
U341,P013,share,2024-05-30 12:16:16
U214,P176,remove_from_cart,2024-08-02 10:10:27
U028,P004,wishlist,2024-03-19 20:54:36
U318,P200,review,2024-11-18 08:00:24
U116,P163,remove_from_cart,2024-10-20 06:06:50
U302,P140,purchase,2024-10-28 10:12:43
U372,P050,wishlist,2024-06-23 07:15:29
U091,P175,click,2024-03-13 14:44:52
U493,P045,click,2024-05-26 11:44:32
U021,P110,wishlist,2024-08-04 03:52:30
U136,P034,add_to_cart,2024-08-14 19:08:40
U434,P066,view,2024-05-08 09:04:06
U239,P182,add_to_cart,2024-01-16 12:16:23
U079,P083,view,2024-10-27 11:02:33
U478,P161,wishlist,2024-07-09 12:15:58
U405,P147,remove_from_cart,2024-01-29 07:17:53
U402,P182,remove_from_cart,2024-07-23 01:02:13
U113,P048,click,2024-11-01 08:27:28
U259,P041,share,2024-07-29 21:52:26
U275,P104,click,2024-05-15 16:40:17
U114,P055,remove_from_cart,2024-05-08 13:45:49
U185,P076,purchase,2024-10-19 07:15:34
U317,P136,review,2024-08-06 00:01:06
U422,P193,view,2024-02-14 13:17:09
U343,P089,review,2024-04-03 08:12:16
U464,P165,purchase,2024-01-16 11:40:58
U350,P083,share,2024-12-21 17:06:32
U408,P030,share,2024-04-09 15:35:50
U277,P186,wishlist,2024-01-10 14:16:26
U467,P133,remove_from_cart,2024-07-18 17:42:28
U412,P131,review,2024-07-08 01:20:55
U023,P076,purchase,2024-05-04 09:31:52
U264,P022,click,2024-03-06 00:13:57
U498,P198,view,2024-08-31 11:26:23
U034,P054,purchase,2024-12-01 21:55:34
U351,P109,click,2024-03-20 20:08:25
U276,P180,share,2024-09-08 02:23:12
U419,P019,add_to_cart,2024-01-10 05:23:36
U236,P184,remove_from_cart,2024-01-15 17:07:33
U045,P019,view,2024-03-10 03:00:25
U407,P065,click,2024-08-11 07:02:13
U421,P059,wishlist,2024-06-07 07:24:46
U199,P116,share,2024-06-17 04:05:09
U162,P005,share,2024-09-18 11:35:56
U061,P137,view,2024-09-06 02:29:35
U369,P159,click,2024-10-20 14:03:48
U382,P150,view,2024-09-29 04:41:38
U435,P019,remove_from_cart,2024-12-26 10:01:55
U258,P028,wishlist,2024-11-01 14:21:50
U352,P078,click,2024-04-19 07:55:57
U392,P113,share,2024-06-02 10:43:20
U421,P170,view,2024-07-03 01:53:07
U081,P137,purchase,2024-02-22 23:10:02
U383,P101,wishlist,2024-09-03 05:44:02
U074,P077,remove_from_cart,2024-01-05 07:55:38
U284,P143,add_to_cart,2024-02-17 20:38:05
U022,P002,share,2024-07-27 14:37:11
U281,P022,wishlist,2024-03-22 13:50:05
U384,P190,remove_from_cart,2024-03-23 05:31:52
U212,P166,add_to_cart,2024-03-03 12:12:12
U095,P057,wishlist,2024-03-16 11:15:05
U059,P047,view,2024-11-26 15:30:31
U385,P141,review,2024-09-07 08:48:07
U282,P019,wishlist,2024-09-17 20:33:37
U035,P065,click,2024-03-17 16:03:55
U372,P149,review,2024-05-08 11:45:15
U183,P033,purchase,2024-02-08 20:29:15
U146,P159,click,2024-12-15 13:42:48
U100,P082,review,2024-06-24 00:19:29
U169,P158,wishlist,2024-09-26 07:29:53
U300,P040,remove_from_cart,2024-11-09 16:18:26
U162,P110,add_to_cart,2024-01-02 21:02:11
U161,P064,purchase,2024-10-03 14:10:37
U379,P165,share,2024-04-17 10:50:34
U431,P093,add_to_cart,2024-09-20 22:08:46
U376,P085,review,2024-06-28 18:03:34
U229,P092,wishlist,2024-07-08 02:54:08
U283,P028,add_to_cart,2024-09-07 16:58:37
U311,P021,wishlist,2024-11-29 11:47:28
U424,P036,purchase,2024-04-12 05:31:29
U376,P161,click,2024-10-09 12:05:45
U039,P005,view,2024-11-11 14:22:34
U298,P149,share,2024-10-25 17:27:57
U303,P055,view,2024-08-02 05:13:43
U134,P140,review,2024-09-10 22:51:56
U397,P039,remove_from_cart,2024-06-01 10:20:59
U115,P198,wishlist,2024-02-21 23:51:49
U238,P129,click,2024-06-03 02:18:20
U187,P129,view,2024-09-14 08:36:40
U123,P158,add_to_cart,2024-10-21 01:40:19
U264,P036,review,2024-03-02 20:03:37
U092,P145,add_to_cart,2024-10-12 19:16:11
U375,P124,remove_from_cart,2024-01-16 16:44:24
U113,P195,review,2024-03-31 00:03:56
U033,P068,remove_from_cart,2024-03-31 21:12:43
U022,P172,purchase,2024-07-20 03:02:24
U465,P093,share,2024-07-01 09:40:51
U470,P117,view,2024-01-16 11:56:19
U333,P083,click,2024-09-30 07:17:50
U496,P134,wishlist,2024-11-20 05:34:24
U380,P068,add_to_cart,2024-05-26 06:43:17
U335,P097,remove_from_cart,2024-08-16 05:33:49
U335,P020,wishlist,2024-05-26 03:38:18
U499,P058,share,2024-05-17 01:14:52
U419,P089,review,2024-11-03 20:06:10
U247,P155,view,2024-07-13 21:27:34
U452,P036,review,2024-03-05 07:33:29
U118,P020,wishlist,2024-03-23 03:28:56
U077,P048,add_to_cart,2024-05-20 16:09:45
U309,P184,click,2024-09-13 17:59:18
U118,P107,remove_from_cart,2024-10-06 17:16:09
U059,P124,review,2024-07-05 00:48:03
U108,P152,add_to_cart,2024-09-08 08:53:35
U427,P106,view,2024-04-04 15:10:18
U023,P033,add_to_cart,2024-02-22 07:43:08
U323,P132,view,2024-12-11 22:50:09
U294,P038,view,2024-03-05 14:24:50
U133,P047,share,2024-08-20 18:25:01
U497,P145,view,2024-12-07 04:17:49
U369,P187,wishlist,2024-02-03 07:14:02
U111,P115,review,2024-12-02 19:50:39
U247,P044,purchase,2024-11-18 11:32:58
U211,P154,add_to_cart,2024-11-04 14:21:30
U299,P197,add_to_cart,2024-08-30 00:45:15
U338,P131,wishlist,2024-03-06 03:16:46
U371,P176,remove_from_cart,2024-12-24 04:56:35
U233,P153,click,2024-03-30 06:01:11
U194,P099,add_to_cart,2024-02-12 03:56:48
U009,P052,share,2024-11-16 23:40:14
U077,P156,click,2024-03-09 21:41:40
U244,P158,view,2024-12-06 21:14:51
U402,P137,click,2024-02-06 04:35:36
U247,P169,add_to_cart,2024-12-16 07:06:26
U309,P139,view,2024-12-14 08:21:23
U481,P199,share,2024-07-21 17:48:17
U216,P095,view,2024-09-27 22:30:08
U272,P110,purchase,2024-12-30 10:43:24
U411,P124,share,2024-05-16 03:03:46
U302,P190,click,2024-06-14 05:50:55
U069,P066,review,2024-10-24 10:19:20
U120,P022,wishlist,2024-08-20 08:29:19
U449,P140,share,2024-04-10 02:54:59
U097,P002,view,2024-08-12 11:13:50
U268,P031,view,2024-05-25 15:31:54
U336,P053,remove_from_cart,2024-06-07 18:42:44
U186,P028,add_to_cart,2024-06-14 11:16:30
U334,P150,wishlist,2024-04-11 11:31:10
U438,P138,share,2024-08-07 07:06:29
U188,P157,wishlist,2024-09-21 07:42:17
U204,P194,purchase,2024-06-09 11:33:56
U283,P143,review,2024-03-10 09:47:14
U190,P144,review,2024-04-08 13:22:44
U158,P148,remove_from_cart,2024-10-27 16:00:56
U362,P102,add_to_cart,2024-11-28 01:10:03
U443,P169,click,2024-10-17 10:08:00
U118,P115,add_to_cart,2024-02-08 22:39:52
U110,P131,share,2024-11-01 06:48:25
U174,P141,view,2024-03-03 10:11:12
U200,P163,view,2024-11-08 09:15:57
U047,P038,review,2024-12-25 13:39:26
U308,P112,click,2024-01-25 21:16:23
U135,P057,remove_from_cart,2024-02-01 02:01:27
U312,P010,share,2024-12-27 10:36:46
U206,P158,wishlist,2024-10-03 08:38:49
U494,P153,view,2024-10-27 10:33:12
U420,P045,review,2024-06-19 11:30:57
U006,P052,wishlist,2024-03-16 15:10:08
U018,P154,purchase,2024-08-26 21:59:10
U087,P173,view,2024-05-19 17:01:11
U123,P168,view,2024-03-02 03:29:29
U045,P071,share,2024-05-17 03:23:18
U343,P102,share,2024-08-15 14:39:47
U103,P133,view,2024-10-13 04:38:37
U361,P018,click,2024-08-01 10:34:29
U146,P186,remove_from_cart,2024-05-14 22:42:09
U494,P071,purchase,2024-08-23 11:42:59
U494,P050,review,2024-12-27 01:33:39
U207,P148,view,2024-04-11 09:41:54
U090,P105,click,2024-08-04 22:48:56
U038,P129,wishlist,2024-05-12 00:42:42
U485,P030,wishlist,2024-12-06 05:57:55
U276,P148,wishlist,2024-09-26 14:20:13
U227,P097,review,2024-10-26 00:36:51
U125,P194,remove_from_cart,2024-10-28 05:06:17
U235,P175,review,2024-12-14 04:12:27
U301,P008,review,2024-02-15 03:41:56
U133,P018,share,2024-09-03 02:09:21
U404,P057,purchase,2024-11-06 18:02:41
U162,P106,remove_from_cart,2024-07-19 14:10:05
U275,P003,wishlist,2024-04-06 09:55:43
U148,P024,share,2024-09-18 15:19:10
U384,P088,click,2024-08-03 08:47:40
U477,P046,review,2024-05-01 21:30:22
U182,P056,wishlist,2024-03-11 23:40:28
U485,P192,purchase,2024-07-12 19:00:39
U378,P052,purchase,2024-10-12 14:41:44
U124,P068,purchase,2024-03-30 00:22:08
U104,P064,remove_from_cart,2024-03-01 13:59:02
U399,P028,click,2024-12-23 08:46:30
U041,P174,review,2024-08-26 09:16:55
U004,P196,view,2024-11-25 08:01:53
U247,P096,remove_from_cart,2024-07-10 04:56:41
U460,P148,wishlist,2024-07-09 14:38:14
U094,P196,wishlist,2024-06-03 12:30:20
U114,P193,add_to_cart,2024-01-22 00:41:51
U270,P109,review,2024-12-30 22:12:50
U277,P009,remove_from_cart,2024-06-01 21:42:27
U441,P176,add_to_cart,2024-06-26 13:22:33
U500,P031,review,2024-05-02 14:04:58
U353,P003,view,2024-09-18 19:05:45
U108,P098,click,2024-05-06 09:17:06
U186,P157,wishlist,2024-03-13 16:23:13
U281,P068,purchase,2024-04-14 15:04:00
U242,P157,remove_from_cart,2024-05-22 02:39:37
U095,P128,share,2024-03-22 18:18:17
U215,P180,remove_from_cart,2024-05-21 18:46:24
U438,P103,wishlist,2024-06-24 01:05:55
U093,P147,add_to_cart,2024-08-11 15:42:33
U352,P059,click,2024-10-06 22:29:13
U139,P061,share,2024-11-28 13:22:33
U196,P051,add_to_cart,2024-11-06 16:53:22
U492,P190,add_to_cart,2024-07-02 16:33:30
U413,P003,add_to_cart,2024-06-12 16:51:26
U256,P035,remove_from_cart,2024-10-31 23:50:00
U250,P077,wishlist,2024-08-06 07:30:36
U440,P146,view,2024-06-03 17:22:29
U051,P177,add_to_cart,2024-01-24 07:34:46
U111,P066,review,2024-11-21 19:46:59
U323,P025,review,2024-10-16 04:06:42
U172,P067,remove_from_cart,2024-05-19 22:18:02
U287,P143,wishlist,2024-05-13 15:37:11
U011,P106,click,2024-05-16 08:24:01
U445,P174,purchase,2024-08-12 00:40:00
U295,P167,add_to_cart,2024-10-30 01:00:28
U146,P091,remove_from_cart,2024-09-18 10:36:43
U262,P125,review,2024-12-11 11:58:31
U041,P098,wishlist,2024-06-29 02:28:57
U324,P038,add_to_cart,2024-09-05 18:38:39
U414,P087,share,2024-09-02 03:53:40
U314,P147,share,2024-11-25 16:19:43
U465,P019,click,2024-03-03 21:56:40
U176,P059,remove_from_cart,2024-05-03 01:31:09
U335,P075,wishlist,2024-08-23 02:35:48
U331,P102,wishlist,2024-12-10 17:53:14
U228,P200,remove_from_cart,2024-10-17 10:53:28
U301,P134,review,2024-06-09 18:39:27
U086,P048,view,2024-02-18 13:27:23
U373,P061,wishlist,2024-10-15 21:25:14
U359,P192,click,2024-03-22 18:40:06
U086,P102,click,2024-02-07 02:37:30
U033,P122,view,2024-01-11 05:44:19
U395,P102,click,2024-02-10 08:40:58
U135,P159,add_to_cart,2024-02-02 17:50:16
U336,P100,wishlist,2024-03-30 01:45:08
U127,P189,wishlist,2024-06-21 02:33:16
U321,P033,add_to_cart,2024-07-23 13:35:39
U430,P044,view,2024-01-14 15:40:05
U340,P092,remove_from_cart,2024-12-01 15:18:40
U244,P120,wishlist,2024-08-01 00:48:45
U228,P035,add_to_cart,2024-08-17 10:56:36
U306,P117,share,2024-07-22 06:59:56
U328,P164,wishlist,2024-12-18 23:46:40
U178,P124,purchase,2024-11-08 12:25:12
U046,P114,wishlist,2024-05-22 01:20:51
U212,P067,add_to_cart,2024-04-27 21:30:16
U006,P001,add_to_cart,2024-05-13 13:14:23
U147,P121,view,2024-09-24 02:28:50
U473,P126,review,2024-04-26 08:34:20
U005,P197,share,2024-11-05 21:34:14
U150,P153,purchase,2024-11-05 10:24:37
U004,P141,remove_from_cart,2024-03-14 05:36:32
U211,P144,share,2024-06-02 07:21:21
U128,P042,share,2024-11-17 17:29:52
U194,P057,wishlist,2024-01-31 18:17:17
U217,P161,purchase,2024-07-19 15:09:17
U392,P157,wishlist,2024-04-20 13:22:50
U333,P191,wishlist,2024-06-09 08:32:35
U097,P018,add_to_cart,2024-02-23 01:25:41
U149,P029,review,2024-08-27 21:39:19
U232,P070,review,2024-03-13 22:19:28
U165,P005,add_to_cart,2024-01-20 06:36:15
U497,P137,view,2024-03-13 05:03:50
U498,P027,wishlist,2024-04-14 13:04:49
U065,P184,review,2024-10-09 09:07:44
U005,P060,click,2024-02-28 12:28:25
U008,P127,purchase,2024-05-12 18:51:31
U216,P080,review,2024-05-24 05:40:18
U238,P179,view,2024-05-08 06:08:25
U042,P193,add_to_cart,2024-01-22 18:18:54
U137,P199,share,2024-01-28 17:21:12
U279,P121,add_to_cart,2024-03-15 15:21:43
U459,P065,share,2024-11-17 15:52:07
U007,P032,purchase,2024-05-29 10:34:34
U395,P114,purchase,2024-10-13 11:06:26
U018,P051,review,2024-10-12 13:42:18
U395,P025,purchase,2024-07-02 15:03:12
U200,P175,wishlist,2024-12-29 14:09:30
U166,P041,view,2024-10-16 05:20:10
U480,P141,click,2024-04-08 09:02:45
U247,P164,wishlist,2024-03-18 04:14:18
U185,P014,purchase,2024-02-13 20:34:10
U121,P163,share,2024-05-06 00:41:05
U008,P043,wishlist,2024-08-15 01:46:11
U062,P102,purchase,2024-01-04 11:13:56
U497,P011,review,2024-09-24 08:24:50
U306,P040,remove_from_cart,2024-10-26 08:20:55
U046,P064,add_to_cart,2024-07-13 03:35:05
U047,P176,remove_from_cart,2024-12-27 12:08:22
U497,P195,view,2024-01-24 05:08:40
U183,P166,add_to_cart,2024-09-29 08:51:07
U275,P028,add_to_cart,2024-07-08 11:01:30
U120,P082,remove_from_cart,2024-11-08 20:02:26
U457,P113,purchase,2024-01-09 07:01:22
U353,P097,remove_from_cart,2024-10-08 07:53:22
U069,P065,view,2024-07-07 11:20:37
U362,P113,wishlist,2024-07-29 18:38:53
U357,P126,purchase,2024-08-08 02:02:34
U096,P140,remove_from_cart,2024-05-05 16:55:27
U375,P120,wishlist,2024-12-02 23:11:40
U426,P154,add_to_cart,2024-01-27 17:58:34
U272,P040,review,2024-04-24 19:52:08
U420,P068,remove_from_cart,2024-06-25 08:19:22
U001,P199,share,2024-10-11 22:11:08
U095,P005,remove_from_cart,2024-10-28 08:59:55
U318,P062,remove_from_cart,2024-10-07 00:14:25
U033,P169,share,2024-03-14 17:42:41
U269,P175,review,2024-10-24 09:09:32
U283,P040,wishlist,2024-05-05 06:51:01
U210,P165,remove_from_cart,2024-02-12 21:36:01
U050,P134,click,2024-01-18 00:02:01
U428,P034,add_to_cart,2024-12-05 05:32:34
U017,P052,click,2024-07-07 11:58:44
U099,P026,view,2024-08-09 18:13:09
U329,P100,review,2024-07-23 05:00:37
U320,P180,wishlist,2024-01-20 01:30:40
U188,P057,click,2024-01-06 01:58:16
U477,P054,review,2024-12-26 13:20:59
U456,P021,review,2024-11-07 02:02:49
U328,P016,remove_from_cart,2024-08-04 17:07:20
U381,P107,remove_from_cart,2024-11-04 10:56:33
U363,P015,wishlist,2024-07-24 10:49:53
U021,P188,click,2024-11-20 01:41:53
U156,P020,purchase,2024-07-20 17:57:13
U050,P026,purchase,2024-07-25 11:26:24
U198,P049,purchase,2024-07-23 08:27:54
U337,P064,add_to_cart,2024-08-04 20:53:02
U384,P143,share,2024-10-16 18:14:02
U055,P197,remove_from_cart,2024-09-18 22:43:34
U235,P180,share,2024-12-08 20:30:58
U054,P043,add_to_cart,2024-08-01 14:02:58
U206,P130,remove_from_cart,2024-09-12 08:38:28
U081,P137,review,2024-12-28 13:02:12
U181,P081,remove_from_cart,2024-11-24 02:36:36
U191,P106,share,2024-11-16 20:19:20
U372,P083,purchase,2024-08-06 16:53:20
U280,P055,share,2024-10-24 08:55:04
U282,P191,wishlist,2024-05-19 19:31:22
U493,P116,review,2024-06-03 05:09:08
U001,P186,view,2024-04-20 11:33:57
U306,P005,add_to_cart,2024-12-11 18:25:34
U155,P002,wishlist,2024-03-27 04:08:02
U110,P081,view,2024-10-26 15:06:58
U421,P177,wishlist,2024-12-22 22:44:43
U284,P131,add_to_cart,2024-02-06 14:49:11
U020,P118,remove_from_cart,2024-03-01 15:01:25
U071,P068,remove_from_cart,2024-12-11 11:54:33
U299,P064,purchase,2024-04-09 12:21:56
U416,P077,click,2024-08-09 13:19:32
U205,P146,purchase,2024-10-12 03:51:17
U040,P186,remove_from_cart,2024-11-03 22:24:09
U248,P045,review,2024-11-16 16:07:50
U461,P177,click,2024-08-19 03:57:24
U329,P077,view,2024-10-10 19:27:01
U414,P148,share,2024-01-31 11:27:44
U400,P015,remove_from_cart,2024-05-15 02:56:40
U451,P112,share,2024-12-27 06:31:18
U445,P031,purchase,2024-10-17 08:52:12
U335,P155,view,2024-09-03 04:15:21
U399,P162,share,2024-01-22 00:30:32
U157,P135,view,2024-05-04 00:14:45
U277,P145,add_to_cart,2024-05-06 22:17:29
U258,P179,purchase,2024-02-29 11:54:14
U026,P173,share,2024-06-22 01:26:39
U386,P153,click,2024-03-27 05:59:17
U222,P075,share,2024-02-27 11:34:32
U068,P087,click,2024-07-03 19:17:12
U293,P191,view,2024-07-31 21:09:02
U205,P068,click,2024-06-03 18:32:28
U257,P112,add_to_cart,2024-10-22 22:39:41
U070,P124,purchase,2024-07-08 11:11:42
U203,P167,purchase,2024-08-05 22:27:40
U316,P189,purchase,2024-04-04 02:32:25
U037,P069,share,2024-05-05 14:24:53
U351,P148,click,2024-02-13 16:51:15
U344,P106,share,2024-05-21 20:32:28
U179,P049,remove_from_cart,2024-05-13 19:12:17
U305,P168,view,2024-10-25 21:56:58
U157,P044,remove_from_cart,2024-08-27 07:35:45
U421,P114,add_to_cart,2024-06-20 01:25:00
U023,P060,purchase,2024-09-23 04:00:39
U192,P040,click,2024-02-13 15:22:49
